,title,company,salary,description
14,Mobile App Developer,Wemabox Solutions Sdn. Bhd.,,"Job Description Mobile App Developer is responsible to design and implement system, feature, and solutions business needs."
15,Mobile Developer,Tamarix Onesolutions Sdn Bhd,,"✅ Familiar with flutter framework (Added Advantage).
✅ Transform business requirement into mobile apps.
✅ Experienced in IOS and Android Developments."
16,INTERNSHIP-Full time Programmer to develop Websites and Apps,AQ Wise Sdn Bhd,,"INTERNSHIP- Full time Programmer to develop Websites and Apps.
Acquire Flutter programming skill or Willing to learn Flutter intensively."
17,Wordpress & Mobile App Developer,Advance Plus Property Management Sdn Bhd,,"Job Scopes: - Develop and maintain websites and web-based application with WordPress, WooCommerce & CMS - Designing, integrating, upgrading and maintaining the…"
18,PHP developer,Agensi Pekerjaan Synopsis Sdn Bnd,,Requirements: ✅ Have extensive knowledge in exploring API and UI standards ✅ Familiar with php/laravel framework ✅ Familiar with flutter framework (Added…
19,Mobile App Developer,Wemabox Solutions Sdn. Bhd.,,"Job Description Mobile App Developer is responsible to design and implement system, feature, and solutions business needs."
20,Mobile Apps Developer,Agensi Pekerjaan Career Horizons,,"• Transform business requirements into functional mobile apps.
Monitor, optimize and maintain high performance of the application."
21,Frontend Engineer,Technerve Technology Solutions Sdn Bhd,,"Minimum 2 years experience in HTML, CSS, and Javascript.
Good understanding of responsive design and mobile optimized websites."
22,Mobile Developer,Agensi Pekerjaan Synopsis Sdn Bnd,,Responsibilities: • Transform business requirement into mobile apps • Develop and maintain mobile application • Able to develop the modules within given…
23,Software Developer,MAXUNITY TECHNOLOGY SDN BHD,,"Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma, Bachelor's Degree/Post-Graduate Diploma/Professional Degree in Engineering (Computer…"
24,Junior Programmer,ZR TECHMOTION SDN BHD,,"You will be working on full stack web system and mobile application development.
Study for Software Engineering Major.
Experience on MySQL database server."
25,Flutter Developer,Hays,,"In this team, you will be working closely with the developers, Project Managers, Solution Architect and other members of the project team."
26,IT Support Engineer,Ninja Van,,"Maintain and proactively improve the IT infrastructure of the company to avoid disruptions to operations.
Support and administer third party software and SaaS…"
27,Web & Apps Developer,BLUEDALE INTEGRATED (M) SDN. BHD.,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
28,Mobile App Developer,Marvel Media Sdn Bhd,,"Take ownership of the entire application lifecycle (concept, design, test, release and support).
Continuously research, evaluate and adapt new mobile…"
29,Account Executive (Digital Media Project),Startups,,"You will play the account management role in handling our advertiser's digital media projects & campaigns.
You are responsible for managing the flow of work for…"
30,Account Executive (Digital Media Project),Startups,,"You will play the account management role in handling our advertiser's digital media projects & campaigns.
You are responsible for managing the flow of work for…"
31,Mobile App Developer,Marvel Media Sdn Bhd,,"Take ownership of the entire application lifecycle (concept, design, test, release and support).
Continuously research, evaluate and adapt new mobile…"
32,Mobile Application Developer,Nss It Solution Sdh Bhd,,Develop mobile Android and iOS applications • Applicant can possess one or more the following skill set: - Develop iOS application using Swift and/or Obj-C -…
33,Software Developer,Skylink Pacific Solutions Sdn Bhd,,"Develop native Android mobile applications and web applications.
Understanding user requirements and provide options for improvised technical solution."
34,Software Developer,EV-Dynamic Sdn Bhd,,"Troubleshooting, debugging, and fixing errors, improve the performance or upgrade interfaces.
Responsible to produce clean and efficient code based on…"
35,Software Developer,Pingspace Sdn. Bhd.,,"Our Software Developers work on a range of problems: from the backend (designing database, designing operation optimization algorithms, designing communication…"
36,Junior Programmer,DE METROLOGY SDN BHD,,"You will be working on full stack web system and mobile application development.
Requirement: - Study for Software Engineering Major - Working experience on…"
37,Software Engineer Intern,RedSquare Technologies Sdn Bhd,,"Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
38,Mobile App Developer (Flutter),SOFAX SDN BHD,,"Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
39,3D/Web GL Developer,Brandt International Sdn Bhd,,"Design to scale from phones to tablets to desktop monitors.
Create AI-powered interactive 3D assets using WebGL, three.js or new web 3d framework/library."
40,Mobile Developer,PRO OFFICE TECHNOLOGY SDN BHD,,We are looking for a Dart/Flutter Developer responsible for creating multi-platform apps for iOS and Android using Google’s Flutter development framework.
41,Software Developer (PHP),Nuren Group,,"Work in a team of full stack developers and UI/UX designers.
Develop robust, reliable & high traffic internet application (back-end, front-end, mobile)."
42,Mobile Application Developer,MSFM & ASSOCIATES,,View all MSFM & ASSOCIATES jobs - Cyberjaya jobsSalary Search: Mobile Application Developer salaries in Cyberjaya
43,Front-end Engineer (Mobile Application),Chargeplus Sdn Bhd,,"You are here not just to code, but also to contribute to business growth initiatives, collaborate with cross-border teams and come up with new tech solutions to…"
44,Software Engineer - Backend,RF INFINITE SDN BHD,,"Plans, schedules, and directs preparation of programs to process data and solve problems by use of computers: Consults with managerial and systems analysis…"
45,Mobile App Developer,Marvel Media Sdn Bhd,,"Take ownership of the entire application lifecycle (concept, design, test, release and support).
Continuously research, evaluate and adapt new mobile…"
46,Mobile Application Developer,Nss It Solution Sdh Bhd,,Develop mobile Android and iOS applications • Applicant can possess one or more the following skill set: - Develop iOS application using Swift and/or Obj-C -…
47,Software Developer,Skylink Pacific Solutions Sdn Bhd,,"Develop native Android mobile applications and web applications.
Understanding user requirements and provide options for improvised technical solution."
48,Software Developer,EV-Dynamic Sdn Bhd,,"Troubleshooting, debugging, and fixing errors, improve the performance or upgrade interfaces.
Responsible to produce clean and efficient code based on…"
49,Software Developer,Pingspace Sdn. Bhd.,,"Our Software Developers work on a range of problems: from the backend (designing database, designing operation optimization algorithms, designing communication…"
50,Junior Programmer,DE METROLOGY SDN BHD,,"You will be working on full stack web system and mobile application development.
Requirement: - Study for Software Engineering Major - Working experience on…"
51,Software Engineer Intern,RedSquare Technologies Sdn Bhd,,"Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
52,Mobile App Developer (Flutter),SOFAX SDN BHD,,"Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
53,3D/Web GL Developer,Brandt International Sdn Bhd,,"Design to scale from phones to tablets to desktop monitors.
Create AI-powered interactive 3D assets using WebGL, three.js or new web 3d framework/library."
54,Mobile Developer,PRO OFFICE TECHNOLOGY SDN BHD,,We are looking for a Dart/Flutter Developer responsible for creating multi-platform apps for iOS and Android using Google’s Flutter development framework.
55,SENIOR QUALITY CONTROL ENGINEER (IT),VHGLOBAL SDN BHD,,"In-depth understanding of industry market trends and conditions.
Strong analytical and problem-solving skills. excellent verbal and written communications…"
56,Mobile App Developer,MOMENTUM INTERNET SDN. BHD.,,"Mengoptimize code, identify dan fix problem 4.
Kemahiran (DART, UI,UX, FLUTTER FRAMEWORK) Syarat Kelayakan : 1.
Berumur 22 - 30 Tahun dan sihat tubuh badan 6."
57,Backend Developer,Fast Hiring Jobs - part of Hiredly team,,Work closely with the tech lead and collaborate with the core organisation team in accordance with projects consists of web and mobile apps.
58,Mobile App Developer,Original Intelligence Sdn Bhd,,"Develop, maintain, enhance and test mobile applications.
Maintain companyʼs IT infrastructure.
Provide technical support for software, hardware and network…"
59,MOBILE DEVELOPER,EBOSS INNOVATION SDN BHD,,"*Developing, debugging and supporting* mobile applications (iOS/Android) and their infrastructure.
Be actively involved in *technical design *of the application…"
60,Mobile Application Developer (Flutter),EPS Malaysia,,"Design and build sophisicated and highly scalable apps using Flutter.
Support the entire application lifestyle (concept, design, test, release and support)."
61,Head of Operations,JaGaApp,,"Oversee the operation team to meet business targets and to provide great onboarding experience to our customers.
Excellent oral and written command of English."
62,Mobile App Developer,Graduan.com.my,,"Candidate must familiar in flutter application using Dart with at 1 to 2 years of working experience.
Participate in full mobile application development life…"
63,Software Engineer,RedSquare Technologies Sdn Bhd,,"Mobile applications: Java, Kotlin, Swift, JavaScript (React Native), Dart (Flutter).
Degree in Computer Science or Information Technology or any similar…"
64,WEB & APPS DEVELOPER,Bluedale Publishing (M) Sdn Bhd,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
65,Software Engineer,Brighten Business Consulting Sdn Bhd,,"Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
66,Mobile App Developer Intern,Tinkerve LLP,,"The role works collaboratively with Business Analysts, Backend developers and release management to develop new and exciting mobile applications."
67,Junior Software Engineer,GigWorld Inc,,"Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
68,.NET Developer,AFIC Solutions,,"Mobile* : Flutter, BLOC, Micro-service implementation.
Database* : SQL (Microsoft SQL Server / MySQL Server); Excellent knowledge of Relational Databases."
69,Software Programmer,ACCOUNTSOFT ENTERPRISE SDN BHD,,"Responsibility: - Analyze, design and develop Mobile Application.
Diagnosing issues and performing bug fix or software maintenance."
70,Senior Software Engineer,Air Asia,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
71,Full Stack Developer,Fortis Star Sdn Bhd,,Passion to build seamless web experiences and high-performing software Eager to learn new technologies to develop and innovate better software Keen to impart…
72,Senior Mobile App Engineer,SKYMIND HOLDINGS BERHAD,,Job Description for Senior Mobile App Engineer: - Participate in design and developing of mobile user interface in collaboration with UI/UX team and backend…
73,Frontend Developer,Fast Hiring Jobs - part of Hiredly team,,"Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
74,Lead Solution Architect – Mobile,HILTI,,Prepare an architecture vision for a sustainable and modular B2B Mega app (think of the scale of the Amazon shopping app or Uber or Grab apps as a benchmark)…
75,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,,"Job Responsibility:To play a proactive role in deriving system solutions to any given business requirement or problem To design, develop, integrate, test,…"
76,Full Stack Developer,Brandt International Sdn Bhd,,"Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
77,Full time Developer/Programmer,Savor of Life,,"Must know Flutter/Dart 2.0.
Understand how BLoC State Management works in Flutter Framework.
Experience deploying Flutter Apps to Google Playstore & Apple…"
78,Mobile App Developer,QuickDesk Sdn Bhd,,"You will be working on our mobile applications (iOS and/or Android);
Develop user-facing features for the mobile applications;"
79,Mobile / Web Developer,Plant Cartridge Sdn Bhd,,"Bachelor’s Degree / Diploma / Certificate in computer science or any related field.
At least one to three years of solid working experience in Mobile/Web…"
80,Software Engineer,Big Corridor Sdn Bhd,,"Translate application storyboards and use-cases into functional.
Engineering elegant solutions that solve business problems.
O Web API, Entity Framework on ."
81,Mobile App Developer,CRE Inspiration Sdn Bhd,,"Must be able to develop and maintain mobile application.
With Flutter knowledge will be advantage.
Diploma / Advanced Diploma / Higher Graduate Diploma / DVM /…"
82,WEB & APPS DEVELOPER,BLUEDALE MEDIA (M) SDN. BHD.,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
83,Associate/Senior Mobile Engineer,Astro,,"The role will build, enhance and monitor mobile apps of ASTRO digital products, in a team that is focused on quality and security of mobile apps."
84,Flutter Developer,Brand International,,Develop state of the art highly interactive and rich animation experience for mobile and desktop app using Flutter.
85,Mobile App Developer,CRE Inspiration Sdn Bhd,,"Must be able to develop and maintain mobile application.
With Flutter knowledge will be advantage.
Diploma / Advanced Diploma / Higher Graduate Diploma / DVM /…"
86,WEB & APPS DEVELOPER,BLUEDALE MEDIA (M) SDN. BHD.,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
87,Associate/Senior Mobile Engineer,Astro,,"The role will build, enhance and monitor mobile apps of ASTRO digital products, in a team that is focused on quality and security of mobile apps."
88,Full Stack Web Application Developer,allstaff.com.my,,"Bachelor's Degree in Computer Science or equivalent.
1 to 3 years of software development experience.
Fresh Graduates are welcome to apply."
89,Web Developer,Mama Net,,"To work on the current platforms enhancements and new features to be adopted on web applications, database and API Accurately translate user and business needs…"
90,Flutter Mobile Developer,Randstad,,"Participate in the deployment of system including user requirement scoping, design, coding, testing, and implementation."
91,Senior Software Engineer,REDtone Telecommunications Sdn Bhd,,"The Software Engineer is responsible to perform analysis, design and coding of functional requirements specifications of applications."
92,Solution Architect,atQuest Solutions,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
93,MOBILE DEVELOPER,Unixus Solutions,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
94,Senior Java / Spring Boot Developer,SHENMA CREDIT SDN BHD,,"Be hands-on in analysis, development and bring craftsmanship mindset to deliver software with the highest standard of quality."
95,Super Senior Full Stack Developer,Lapasar.com,,"You will be working with other (junior-senior) in building and maintaining current and future web/mobile applications*.
AWS and Google Cloud Services."
96,Senior Software Engineer,FUSIONQB SDN BHD,,"Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
97,Mobile App Developer,Cloone Corporation,,"Work closely with customers, analysts, and team members to understand business requirements that drive the analysis and design of quality technical solutions."
98,iOS/Android Developer,HEXA INITIATIVE SDN BHD,,"Handle maintenance of mobile apps such as bug fixes and version updates.
Ensure work delivered in timely manner • Effective and work quickly with team members…"
99,Full Stack Web Application Developer,EPS Malaysia,,"Designing user interactions on web pages.
Developing back-end website applications.
Ensuring cross-platform optimization for mobile phones."
100,Software Programmer,ACCOUNTSOFT ENTERPRISE SDN BHD,,"Responsibility: - Analyze, design and develop Mobile Application.
Diagnosing issues and performing bug fix or software maintenance."
101,SYSTEM ANALYST PROGRAMMER (Flutter / PHP),GATES IT SOLUTION SDN BHD,,To responsible for production and maintenance of front end and backend of Web with Laravel 2) To complete sprint backlog within the given time.
102,Flutter Developer,EPS Malaysia,,View all EPS Malaysia jobs - Kuala Lumpur jobsSalary Search: Flutter Developer salaries in Kuala Lumpur
103,Senior Software Engineer,Air Asia,,"The technology center comprises a team of software engineering and technology experts based in Malaysia, Bangalore, and Singapore, who would work to streamline…"
104,Full Stack Developer,Fortis Star Sdn Bhd,,Passion to build seamless web experiences and high-performing software Eager to learn new technologies to develop and innovate better software Keen to impart…
105,Frontend Developer,Fast Hiring Jobs - part of Hiredly team,,"Build reusable code and libraries for various projects.
Collaborate with other developers, designers, and architects to meet application requirements and…"
106,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,,"Job Responsibility:To play a proactive role in deriving system solutions to any given business requirement or problem To design, develop, integrate, test,…"
107,Full Stack Developer,Brandt International Sdn Bhd,,"Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
108,Full time Developer/Programmer,Savor of Life,,"Must know Flutter/Dart 2.0.
Understand how BLoC State Management works in Flutter Framework.
Experience deploying Flutter Apps to Google Playstore & Apple…"
109,Mobile App Developer,QuickDesk Sdn Bhd,,"You will be working on our mobile applications (iOS and/or Android);
Develop user-facing features for the mobile applications;"
110,Mobile App Developer,CRE Inspiration Sdn Bhd,,"Must be able to develop and maintain mobile application.
With Flutter knowledge will be advantage.
We are an Event Management Company and we are experience in…"
111,WEB & APPS DEVELOPER,BLUEDALE MEDIA (M) SDN. BHD.,,"Responsible for designing, coding and modifying websites, from layout to function.
Strive to create visually appealing sites that feature user-friendly design…"
112,Associate/Senior Mobile Engineer,Astro,,"We practise a vibrant & energetic office culture.
We provide opportunities for career advancement within the company."
113,Web Developer,Mama Net,,"To work on the current platforms enhancements and new features to be adopted on web applications, database and API Accurately translate user and business needs…"
114,Flutter Mobile Developer,Randstad,,"Participate in the deployment of system including user requirement scoping, design, coding, testing, and implementation."
115,Senior Software Engineer,REDtone Telecommunications Sdn Bhd,,"The Software Engineer is responsible to perform analysis, design and coding of functional requirements specifications of applications."
116,Solutions Consultant (Tech Lead),Worldline,,"Effective collaboration skills with different business functions in order get what your team needs to move forward.
Apply Now Save This Job."
117,Solution Architect,atQuest Solutions,,The Solution Architect role is responsible to develop the solution blueprint and implement systems architecture with the best possible technologies to meet the…
118,MOBILE DEVELOPER,Unixus Solutions,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
119,Senior Software Engineer,AirAsia,,"Are you ready to take off and be part of the Allstar employee?
Whether you’re applying for a software engineer, customer happiness, or crew, at AirAsia we act…"
120,Senior Android Developer,LCP Buildsoft Technology (M) Sdn Bhd,,"Design, develop, integrate third-party components, test, install, and support.
Build new product features on server and client side."
121,Mobile App Developer (iOS),C Speed Network Technology Sdn Bhd,,"Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma, Bachelor's Degree/Post Graduate Diploma/Professional Degree in Computer Science…"
122,Software Developer,SCIKEY,,"Delivery & Execution capability, within the IT Operating Model.
The Software Developer is expected to manage the software building and system development."
123,Senior Engineer/Engineer R&D,Carsome,,"The Senior R&D Engineer will focus more on exploring new technologies, framework, or platform for upcoming projects."
124,"Lead, QA",Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
125,iOS/Android Developer,Nustax Sdn Bhd,,"Handle maintenance of mobile apps such as bug fixes and version updates.
Ensure work delivered in timely manner • Effective and work quickly with team members…"
126,System Analyst Frontend,Sciente Consulting Pte. Ltd.,,We are in search for an experienced System Analyst to be responsible for the development and maintenance of our client's existing in-house systems and be…
127,Software Developer/Programmer,FUSIONQB SDN BHD,,"Build prototypes for presentation and demonstration.
Liaise with the senior executives and project sponsors for project requirements and deliverables."
128,Software Developer (Backend),SCIKEY,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
129,"Senior Engineer, QA",Career Channel,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
130,Philippines Job - Front End Developer (iGaming Industry),HWGZ Recruitment Services,,"An online gaming company licensed under PAGCOR of Philippines with 2,000 staff in Philippines and Dubai.
不依赖脚手架搭建项目架构,比如vue-cli、create-react-app cli、angular…"
131,Android Software Engineer,EPS Malaysia,,"Work on defining and implementing next generation, innovative architecture for Android mobile application.
Apply state of the art automated testing practices …"
132,Senior Engineer/Engineer Mobile,Carsome,,"This person will own software quality assurance, working directly with backend developers project leads and software testers."
133,Lead Engineering,Carsome Sdn Bhd,,"Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results.
Proficient working with relational databases (MySQL),…"
134,Quality Assurance Lead (Automation),Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
