,title,company,salary,description
40,Mobile Developer,Techtiera,"RM 2,873 - RM 10,161 a month",We’re looking for creative and dynamic teammates to join us building high performing mobile applications on Android and iOS using latest mobile development…
41,Backend Developer,Esyms Sdn. Bhd.,"RM 6,000 - RM 7,999 a month","Be involved in the entire product development process from conception, design, coding (back-end code, RESTful APIs, web apps), testing and deployment."
42,3D/Web GL Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create AI-powered interactive 3D assets using WebGL, three.js or new web 3d framework/library."
43,Full Stack Programmer,Brighten Business Consulting Sdn Bhd,"RM 6,000 - RM 12,000 a month","Developing and managing well-functioning databases and applications.
Developing front-end website / Apps architecture with appealing visual design."
44,Full time Developer/Programmer,CARE Concierge,,"Must know Flutter/Dart 2.0.
Understand how BLoC State Management works in Flutter Framework.
Experience deploying Flutter Apps to Google Playstore & Apple…"
45,Full Stack Programmer,BCDE Digital Limited,"RM 3,000 - RM 7,500 a month","Developing and managing well-functioning databases and applications.
Developing front-end website architecture with appealing visual design."
46,Jr. Mobile Developer,Fastrexs (M) Sdn Bhd,,To deliver software for research projects under mobile unit -work closely with the team to deliver excellent outcome -to support product management in creating…
47,Senior Android Developer(China Market),Myhrsource Sdn Bhd,"RM 22,500 - RM 29,000 a month","According to business needs, develop programs based on the Android platform;
Able to complete key technology verification and model selection;"
48,Senior Software Engineer (Flutter),AirAsia,"RM 8,500 - RM 15,000 a month","Create multi-platform apps for iOS/Android using Flutter Development Framework.
Micro code enhancements within mobile platforms like android/iOS Flutter widgets…"
49,Software Engineer/ Developer,IME Group of Companies,"RM 2,800 a month",Carry out software programming and coding for Enterprise/Business Solutions according to specifications within specified timeline.
50,Digital Technical Analyst,Rizing,,We also incubate the latesttechnologies which are new to Malaysia market through proof- of-concepts and co-innovation.
51,Mobile App Developer,Original Intelligence Sdn Bhd,"RM 4,000 - RM 6,000 a month","Develop, maintain, enhance and test mobile applications.
Maintain companyʼs IT infrastructure.
Provide technical support for software, hardware and network…"
52,Customer Support,Ejen2u International Sdn Bhd,"RM 2,000 - RM 3,700 a month","Knowing some php, mysql, flutter and/or laravel is a plus.
Troubleshoot and respond to client based on the ticket assigned.
In house IT support issue."
53,Mobile Apps Developer (Flutter),SOFAX SDN BHD,"RM 5,000 - RM 8,000 a month","Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
54,Flutter Developer,Hays,"RM 8,000 a month","In this team, you will be working closely with the developers, Project Managers, Solution Architect and other members of the project team."
55,Mobile Developer,Techtiera Sdn Bhd,"RM 2,873 - RM 10,161 a month","High performing mobile applications on Android and iOS using latest.
Mobile development framework by Google.
The development involves creating engaging mobile…"
56,UI/UX Designer,Times Consult,"RM 4,500 - RM 7,500 a month","Gather and evaluate user requirements in collaboration with product managers and engineers.
Illustrate design ideas using storyboards, process flows and…"
57,Mobile App Developer Intern,Tinkerve LLP,RM 500 - RM 800 a week,"The role works collaboratively with Business Analysts, Backend developers and release management to develop new and exciting mobile applications."
58,SENIOR MOBILE APPLICATION DEVELOPER,DATADOT SOFTWARE SOLUTIONS SDN. BHD.,"RM 8,000 - RM 9,999 a month","ROLES AND RESPONSIBILITIES • Design and build Hybrid applications using Ionic Framework • Collaborate with cross-functional teams to define, design, and build…"
59,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,"RM 2,800 - RM 3,200 a month","Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
60,IT DEVELOPER,HDA Future Tech Sdn. Bhd.,"RM 2,200 - RM 2,400 a month","+ Experience in Flutter coding is preferred OR,.
+ Experience in developing iOS or Android applications.
+ Ability to create app updates, including bug fixes…"
61,Senior Android Developer(China Market),Myhrsource Sdn Bhd,"RM 22,500 - RM 29,000 a month","According to business needs, develop programs based on the Android platform;
Able to complete key technology verification and model selection;"
62,UI/UX Designer + Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design to scale from phones to tablets to desktop monitors.
Create wireframes, mockups and prototypes for our analytic product."
63,SENIOR MOBILE APPLICATION DEVELOPER,DATADOT SOFTWARE SOLUTIONS SDN. BHD.,"RM 8,000 - RM 9,999 a month","ROLES AND RESPONSIBILITIES • Design and build Hybrid applications using Ionic Framework • Collaborate with cross-functional teams to define, design, and build…"
64,Software Developer,PM101 Consulting,"RM 4,000 - RM 7,000 a month","Assists project manager to ensure that project is delivered within the set budget and timeline.
Maintain good relationship and rapport with client at all times."
65,Software Engineer,Wemabox Solutions Sdn. Bhd.,"RM 3,000 - RM 3,499 a month","Job Description Software Engineer is responsible to design and implement system, feature, and solutions business needs."
66,Unity Developer,Hays,"RM 7,000 - RM 10,000 a month","You would be responsible for developing interactive experiences such as Augmented Reality & Virtual Reality, be it on any platform events, kiosks, mobile,…"
67,Mobile App Developer,MOMENTUM INTERNET SDN. BHD.,,"Mengoptimize code, identify dan fix problem 4.
Kemahiran (DART, UI,UX, FLUTTER FRAMEWORK) Syarat Kelayakan : 1.
Berumur 22 - 30 Tahun dan sihat tubuh badan 6."
68,Full Stack Developer,Brandt International Sdn Bhd,"RM 7,000 a month","Design and implement responsive web & mobile applications from front to back using popular open source frameworks like MEAN, Ionic and Swagger."
69,Mobile App Developer,Limpopo Group Sdn. Bhd,"RM 3,500 - RM 9,000 a month","This role is most concerned with the flow of the technology, ensuring that there are no stumbling blocks.
This person strives for perfection and understands…"
70,Lead – Mobile App Developer,Ultranet Technologies Sdn Bhd,"RM 5,000 - RM 10,000 a month","Lead and guide mobile app development team.
Participate in business requirements gathering and business re-engineering to ensure proper solutions provided."
71,System Analyst / Analyst Programmer,Subur Tiasa Holdings Berhad,,"Job Requirements: - Bachelor Degree / Diploma in Computer Science / Software Engineering / Information Technology.
Experience in web / mobile app development."
72,Senior Full Stack Developer,Lapasar.com,"RM 6,000 - RM 10,000 a month",You will be working with other (junior-senior) in building and maintaining current and future web/mobile applications.
73,Android Developer,Archisoft Global Sdn Bhd,"RM 8,000 - RM 9,999 a month","Apply mobile application architecture principles, such as process flow, wireframes and visual mock-ups.
Apply outstanding mobile software engineering practices."
74,iOS Developer,Startups,,"IOS/Android Developers (Native as well as ReactNative, Flutter developers).
This means that you’d be working within the team and it is the team’s responsibility…"
75,Digital Technical Analyst,Rizing,,We also incubate the latesttechnologies which are new to Malaysia market through proof- of-concepts and co-innovation.
76,Jr. Mobile Developer,Fastrexs (M) Sdn Bhd,,To deliver software for research projects under mobile unit -work closely with the team to deliver excellent outcome -to support product management in creating…
77,Mobile Apps Developer (Flutter),SOFAX SDN BHD,"RM 5,000 - RM 8,000 a month","Responsible in creating and enhance new features of existing and upcoming project.
Work closely with the project team for in-house application."
78,Flutter Developer,EPS Malaysia,,"Design and develop high-volume, low-latency applications for mission-critical systems, delivering high-availability and performance."
79,Graduate Trainee - Mobile Application Developer,Agmo Studio Sdn Bhd,"RM 2,800 - RM 3,200 a month","Collaborate with cross-functional teams to design and develop mobile application.
Integrate with REST JSON API.
Post production monitoring and support."
80,Flutter Developer,Hays,"RM 8,000 a month","In this team, you will be working closely with the developers, Project Managers, Solution Architect and other members of the project team."
81,Senior Software Engineer (Flutter),AirAsia,"RM 8,500 - RM 15,000 a month","Create multi-platform apps for iOS/Android using Flutter Development Framework.
Micro code enhancements within mobile platforms like android/iOS Flutter widgets…"
82,Mobile Developer,Sophic Automation,"RM 2,500 - RM 2,999 a month","Develop application programming interfaces (APIs) to support mobile functionality.
Develop mobile application by studying information needs, conferring with…"
83,Junior Software Engineer,GigWorld Inc,"RM 3,000 - RM 4,500 a month","Build and maintain Web Applications.
Build and maintain Mobile Applications.
Setup necessary automation test software technologies."
84,Mobile Developer,Techtiera Sdn Bhd,"RM 2,873 - RM 10,161 a month","High performing mobile applications on Android and iOS using latest.
Mobile development framework by Google.
The development involves creating engaging mobile…"
85,Mobile Application Developer (iOS & Android),ACD Development Sdn. Bhd,"RM 4,000 - RM 4,999 a month","Within defined quality and performance standards.
Participate throughout the SDLC, including analysis, design, development, testing, integration, deployment and…"
86,Software Development Internship (Puchong or Ipoh),Alpha Red Solutions Sdn Bhd,RM 500 - RM 800 a month,Full cycle of SDLC -|- Candidate must possess or currently pursuing a Bachelor's Degree in Computer Science/Information Technology or equivalent.
87,PHP Programmer,Tornado Internet Sdn Bhd,"RM 2,200 - RM 6,000 a month","And from ""Toe"" to ""Head"" to manage.
Required language(s): English and Mandarin(must be able to read,write and speak Mandarin)."
88,Mobile App Developer,Cloone Corporation,"RM 2,500 - RM 6,000 a month","Work closely with customers, analysts, and team members to understand business requirements that drive the analysis and design of quality technical solutions."
89,Mobile App Developer,Marvel Media Sdn Bhd,,"Take ownership of the entire application lifecycle (concept, design, test, release and support).
Continuously research, evaluate and adapt new mobile…"
90,"Mobile App Developer, Android",C SPEED NETWORK TECHNOLOGY SDN. BHD.,,"Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support existing system."
91,Mobile Application Developer (iOS & Android),BEEDUCATION ADVENTURES SDN BHD,"RM 4,000 - RM 4,999 a month","Within defined quality and performance standards.
Participate throughout the SDLC, including analysis, design, development, testing, integration, deployment and…"
92,Fullstack Developer,V.Net Computer Services,,"Benefits (Employer-paid health and dental insurance, medical benefits, performance & project bonus, paid holidays and time off, etc.)."
93,Fullstack Developer,CareerMaster Sdn Bhd,"RM 6,000 a month","Responsible for building world-class applications together with our highly collaborative teams.
Design, develop and manage the company Java-based applications."
94,Senior App Developer,AccVen Sdn Bhd,"RM 5,000 - RM 8,000 a month","Develop new and complete modules, and then enhance existing modules of existing product architecture.
Fully execute user testing on the modules."
95,Frontend Engineer,EPS Malaysia,,"Design & prototyping highly innovative and intuitive user-facing web and mobile applications.
Develop and integrate cross platform mobile application."
96,Senior iOS Mobile App Developer,Etctech Global Sdn Bhd,"RM 5,000 - RM 7,000 a month","Communicate regularly and write clean code.
Review, analyze and resolve application issues as needed.
Monitor, optimize and maintain high performance of the iOS…"
97,Fullstack developer,Cargo Move,"RM 3,800 - RM 5,000 a month","Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture."
98,Senior Software Engineer QA,Carsome Sdn Bhd,,"We offer a seamless and hassle-free experience to consumers who wish to buy or sell a car.
QA engineer responsibilities include designing and implementing tests…"
99,Mobile App Developer,TillJannah Sdn. Bhd.,"RM 2,000 - RM 6,000 a month","Must possess at least 3 years of experience in developing mobile app, either Android or iOS.
Good communication skills in Bahasa Melayu and English."
100,iOS Mobile App Developer,Ingenious Lab Sdn Bhd,"RM 3,000 - RM 4,900 a month","In addition to developing new applications, the role is also responsible for maintenance and providing assistance in the mobile space."
101,MOBILE DEVELOPER,Unixus Solutions,,"Implement and maintain our mobile applications.
Designing and consuming APIs in mobile applications.
Design client & server (mobile) application structure and…"
102,Junior/Senior Developer,EPS Malaysia,,"Develop, maintain, enhance and test mobile applications.
Provide technical support for software, hardware and network issues.
0-1 years of experience."
103,Software Engineer,Auronex Sdn Bhd,"RM 3,000 - RM 8,000 a month","You’re data-driven and comfortable with basic statistical principles.
NodeJS (ExpressJS) / Python(DJango) / Go / Flutter."
104,Fullstack Devops,Avaelon Technologies Sdn. Bhd.,RM 500 a week,"Quick development skills being applied at rapid development and engineering -|- well, Python, Java, C, C++ , C# , Laravel, php , html, DB both local environment…"
105,Software Engineer / Web Developer,EasyStore,"RM 4,000 - RM 8,000 a month","Manage codes in multiple server environment.
Optimize codes for high volume transaction.
Love to solve problems with coding."
106,Full Stack Developer,EPS Malaysia,,"Design and develop client-side and server-side architecture for web and mobile applications.
Design and develop effective APIs."
107,Lead Solution Architect – Mobile,HILTI,,Prepare an architecture vision for a sustainable and modular B2B Mega app (think of the scale of the Amazon shopping app or Uber or Grab apps as a benchmark)…
108,Senior Staff Software Engineer,Motorola Solutions,,"We develop Android Software for two way radio communication products.
We architect, design, build and customize the Android Platform to enable value creation to…"
109,Senior Mobile Developer - Flutter,Michael Page,,"Participate in Digital Transformation projects.
My clients are looking to hire a team of senior mobile developers, mainly focused on Flutter coding."
110,IOS Developer,Capgemini Services Malaysia Sdn Bhd,,"You should have a strong knowledge of iOS frameworks and proficiency in Objective-C.
If you have knowledge of iOS patterns and practices and are passionate…"
111,Android Developer,SCIKEY,,"To this end, the Android Developer's Responsibilities include writing and proofreading code, liaising with coworkers within and outside of their department, and…"
112,Senior Engineer/Engineer R&D,Carsome,,"The Senior R&D Engineer will focus more on exploring new technologies, framework, or platform for upcoming projects."
113,Software Developer (Frontend),SCIKEY,,"Valid for application before Aug 31, 2021 12:08 PM.
Manage the development of software programs and IT systems according to detailed."
114,Software Developer,SCIKEY,,"Valid for application before Aug 31, 2021 12:08 PM.
Delivery & Execution capability, within the IT Operating Model.
Mobile Hybrid frameworks – GOOD TO HAVE."
115,"Mobile App Developer, iOS",C SPEED NETWORK TECHNOLOGY SDN. BHD.,,"Participate in deployment of system including user requirement scoping, design, coding, testing and implementation.
Maintain and support existing system."
116,Senior Mobile Devops Engineer,BASF Asia Pacific,,Digitalization will be a true part of BASF’s DNA that creates new exciting customer experiences and business growth as well as drives efficiencies in processes.
117,Software Developer (Backend),SCIKEY,,"Manage the development of software programs and IT systems according to detailed.
Technical specifications using quality processes, tools and methodologies."
118,"Lead, QA",Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
119,Mobile Devops Engineer,BASF Asia Pacific,,Digitalization will be a true part of BASF’s DNA that creates new exciting customer experiences and business growth as well as drives efficiencies in processes.
120,Android Software Engineer,EPS Malaysia,,"Work on defining and implementing next generation, innovative architecture for Android mobile application.
Apply state of the art automated testing practices …"
121,Premier Relationship Manager,TechBridge Market,,The Customer Success Engineer will be responsible for delivering high quality consultation and support services on E2open's Supply Chain applications to meet…
122,Quality Assurance Lead (Automation),Career Channel,,"Serves as the QA Team Lead, responsible for Test Automation.
Lead approximately 4 QA, negotiate scope, develop estimates, plans, monitoring metrics, and provide…"
123,"Senior Engineer, QA",Career Channel,,"QA engineer responsibilities include designing and implementing tests, debugging and defining corrective actions."
124,MOBILE SOFTWARE ENGINEER - ANDROID,JAC Malaysia,,"Apply outstanding mobile software engineering practices.
Apply state of the art automated testing practices (unit, integration & UI tests)."
125,Senior Engineer/Engineer Mobile,Carsome,,"This person will own software quality assurance, working directly with backend developers project leads and software testers."
126,Software Engineer/Mobile Application Developer (Android),Agensi Pekerjaan Execsearch Sdn Bhd,"RM 8,000 - RM 10,500 a month","Outlining and executing innovative architecture for Android mobile application.
Demonstrate knowledge & skills in mobile application architecture principles,…"
127,Lead Engineering,SCIKEY,,"Full Time/Permanent (hiring on behalf).
Utilize a hands-on and adaptable leadership style with a commitment to accountability and driving results."
128,Engineer/Sr. Engineer - Full Stack,Carsome,,You will cooperate with interdisciplinary teams in projects and experience how technology and team spirit unite to create innovative solutions.
129,Software Developer (Flutter Experience)-Mandarin Speaker Pre...,Two95 International Inc.,"RM 3,000 - RM 6,500 a month","Design, implement & manage apps that can scale and serve millions of users.
Design and implement RESTful and GraphQL API."
